,Name,Y0,X0,Y1,X1,Confidence,Class
1845,r_176_11,0,0,132,81,1.00,single
1846,r_176_12,1,1,119,73,1.00,single
1847,r_176_13,0,1,122,60,1.00,single
1848,r_176_14,0,2,132,69,1.00,single
1849,r_177_01,1,0,120,66,1.00,single
1850,r_177_02,0,5,114,83,1.00,single
1851,r_177_03,3,0,119,78,1.00,single
1852,r_177_04,9,5,126,77,1.00,single
1853,r_177_05,1,0,124,64,1.00,single
1854,r_178_01,0,5,124,56,1.00,single
1855,r_178_02,2,0,125,63,1.00,single
1856,r_178_03,3,13,141,86,1.00,single
1857,r_178_04,5,9,124,79,1.00,single
1858,r_178_05,3,5,134,56,1.00,single
1859,r_178_06,2,3,124,61,1.00,single
1860,r_178_07,0,8,134,75,1.00,single
1861,r_178_08,8,3,130,80,1.00,single
1862,r_179_01,0,4,124,60,1.00,single
1863,r_180_01,1,5,126,82,1.00,single
1864,r_180_02,3,4,121,86,1.00,single
1865,r_180_03,10,9,119,86,1.00,single
1866,r_180_04,0,4,133,81,1.00,single
1867,r_180_05,9,9,112,82,1.00,single
1868,r_180_06,15,11,116,95,1.00,single
1869,r_180_07,0,1,121,100,1.00,single
1870,r_180_08,3,0,124,84,1.00,single
1871,r_180_09,0,5,125,74,1.00,single
1872,r_180_10,1,0,134,82,1.00,single
1873,r_180_11,14,12,115,67,1.00,single
1874,r_180_12,4,0,121,90,1.00,single
1875,r_181_01,2,0,131,58,1.00,single
1876,r_181_02,3,7,112,60,1.00,single
1877,r_181_03,15,0,133,49,1.00,single
1878,r_181_04,0,0,133,45,1.00,single
1879,r_181_05,0,1,125,84,1.00,single
1880,r_181_07,0,0,123,67,1.00,single
1881,r_181_08,0,7,125,47,0.99,single
1882,r_181_09,0,3,128,36,1.00,single
1883,r_181_10,1,1,124,74,1.00,single
1884,r_181_11,7,0,122,39,1.00,single
1885,r_181_12,0,0,132,57,1.00,single
1886,r_181_13,0,0,129,37,1.00,single
1887,r_181_14,1,0,129,48,1.00,single
1888,r_181_15,0,6,122,62,1.00,single
1889,r_181_16,0,6,121,76,1.00,single
1890,r_181_17,7,2,121,44,1.00,single
1891,r_181_18,0,7,126,57,1.00,single
1892,r_181_19,2,0,123,54,1.00,single
1893,r_181_20,0,4,129,57,1.00,single
1894,r_181_21,6,0,121,81,1.00,single
1895,r_182_01,0,9,118,76,1.00,single
1896,r_182_02,1,0,109,48,1.00,single
1897,r_182_03,2,4,122,87,1.00,single
1898,r_182_04,0,7,119,67,1.00,single
1899,r_182_05,3,13,121,79,1.00,single
1900,r_182_06,0,4,125,69,1.00,single
1901,r_182_07,0,4,125,72,1.00,single
1902,r_182_08,3,2,122,65,1.00,single
1903,r_182_09,1,2,122,70,1.00,single
1904,r_182_10,2,7,119,76,1.00,single
1905,r_182_11,0,4,122,93,1.00,single
1906,r_183_01,12,5,125,68,1.00,single
1907,r_183_02,0,5,128,57,1.00,single
1908,r_183_03,0,5,123,55,1.00,single
1909,r_183_04,3,3,122,56,1.00,single
1910,r_183_05,2,0,132,70,1.00,single
1911,r_183_06,11,11,127,66,1.00,single
1912,r_183_07,3,6,130,69,1.00,single
1913,r_183_08,4,0,125,62,1.00,single
1914,r_183_09,8,6,117,70,1.00,single
1915,r_183_10,3,3,119,74,1.00,single
1916,r_183_11,2,5,123,70,1.00,single
1917,r_183_12,1,3,122,61,1.00,single
1918,r_183_13,7,8,124,60,1.00,single
1919,r_183_14,0,9,120,74,1.00,single
1920,r_183_15,8,9,120,70,1.00,single
1921,r_183_16,5,0,130,60,1.00,single
1922,r_183_17,1,0,124,88,1.00,single
1923,r_183_18,6,6,118,66,1.00,single
1924,r_183_19,4,0,121,92,1.00,single
1925,r_183_20,5,0,118,109,1.00,single
1926,r_183_21,3,2,114,106,1.00,single
1927,r_183_22,37,13,150,142,0.68,single
1928,r_183_23,0,0,49,49,1.00,single
1929,r_184_01,2,0,124,50,0.99,single
1930,r_184_02,2,1,110,76,1.00,single
1931,r_184_03,1,9,115,70,1.00,single
1932,r_184_04,1,0,132,69,1.00,single
1933,r_184_05,8,4,129,72,1.00,single
1934,r_184_06,2,0,127,61,1.00,single
1935,r_184_07,0,0,129,58,1.00,single
1936,r_184_08,0,3,127,76,1.00,single
1937,r_184_09,0,1,119,74,1.00,single
1938,r_184_10,13,6,102,55,0.99,single
1939,r_184_11,5,0,121,52,1.00,single
1940,r_184_12,0,0,133,60,1.00,single
1941,r_184_13,0,0,124,67,1.00,single
1942,r_184_14,7,4,133,55,1.00,single
1943,r_184_15,2,2,127,59,1.00,single
1944,r_184_16,6,6,129,73,1.00,single
1945,r_186_01,2,2,123,77,1.00,single
1946,r_186_02,2,0,121,72,1.00,single
1947,r_186_03,0,0,123,66,1.00,single
1948,r_186_04,2,0,122,72,1.00,single
1949,r_186_05,1,4,118,77,1.00,single
1950,r_186_06,2,0,124,81,1.00,single
1951,r_186_07,1,6,121,67,1.00,single
1952,r_186_08,2,5,127,60,1.00,single
1953,r_186_09,2,0,117,103,1.00,single
1954,r_186_10,4,5,118,68,1.00,single
1955,r_186_11,0,6,120,59,1.00,single
1956,r_186_12,5,5,104,79,1.00,single
1957,r_186_13,5,1,125,77,1.00,single
1958,r_186_14,1,5,133,73,1.00,single
1959,r_186_15,0,1,109,97,1.00,single
1960,r_186_16,2,2,123,79,1.00,single
1961,r_186_17,3,6,133,65,1.00,single
1962,r_186_18,0,2,123,77,1.00,single
1963,r_186_19,2,2,120,94,1.00,single
1964,r_186_20,2,6,128,83,1.00,single
1965,r_186_21,4,2,116,79,1.00,single
1966,r_186_22,3,0,125,70,1.00,single
1967,r_186_23,0,4,123,85,1.00,single
1968,r_186_24,5,4,123,95,1.00,single
1969,r_186_25,0,4,132,70,1.00,single
1970,r_186_26,0,0,126,85,1.00,single
1971,r_186_27,3,0,108,74,1.00,single
1972,r_186_28,12,4,115,74,1.00,single
1973,r_187_01,2,0,133,60,1.00,single
1974,r_187_02,0,6,122,70,1.00,single
1975,r_187_03,0,4,133,60,1.00,single
1976,r_187_04,6,3,125,72,1.00,single
1977,r_187_05,4,4,124,61,1.00,single
1978,r_188_01,3,9,115,59,0.98,single
1979,r_189_01,1,0,104,99,1.00,single
1980,r_189_02,6,0,118,100,1.00,single
1981,r_189_03,5,0,105,97,1.00,single
1982,r_189_04,7,10,103,109,1.00,single
1983,r_189_05,0,0,61,49,1.00,single
1984,r_189_06,0,0,77,47,1.00,single
1985,r_189_07,1,0,74,51,1.00,single
1986,r_189_08,7,0,97,76,0.99,single
1987,r_189_09,24,3,116,76,1.00,single
1988,r_189_10,9,2,116,88,1.00,single
1989,r_189_11,8,0,117,95,1.00,single
1990,r_189_12,7,0,101,88,1.00,single
1991,r_189_13,9,0,115,82,0.96,single
1992,r_189_14,5,0,108,87,1.00,single
1993,r_189_15,9,1,113,72,1.00,single
1994,r_189_16,4,0,102,86,1.00,single
1995,r_189_17,2,6,110,99,1.00,single
1996,r_189_18,9,2,107,104,1.00,single
1997,r_189_19,5,9,124,93,1.00,single
1998,r_189_20,0,4,124,68,1.00,single
1999,r_189_21,3,10,107,90,1.00,single
2000,r_189_22,0,7,107,81,1.00,single
2001,r_189_23,4,1,103,98,1.00,single
2002,r_189_24,7,1,102,93,1.00,single
2003,r_189_25,9,3,104,75,1.00,single
2004,r_189_26,2,2,108,80,1.00,single
2005,r_189_27,9,0,112,70,1.00,single
2006,r_189_28,5,0,113,70,1.00,single
2007,r_189_29,13,7,104,91,1.00,single
2008,r_189_30,2,7,130,74,1.00,single
2009,r_189_31,2,0,120,79,1.00,single
2010,r_189_32,6,0,116,98,0.99,single
2011,r_189_33,7,0,115,96,1.00,single
2012,r_189_34,9,3,112,102,1.00,single
2013,r_189_35,9,0,124,64,1.00,single
2014,r_189_36,9,0,112,78,1.00,single
2015,r_189_37,8,0,119,73,1.00,single
2016,r_189_38,2,2,115,100,1.00,single
2017,r_189_39,7,0,117,109,1.00,single
2018,r_189_40,6,0,123,112,1.00,single
2019,r_189_41,3,2,120,130,1.00,single
2020,r_189_42,4,0,120,135,1.00,single
2021,r_189_43,7,0,100,111,1.00,single
2022,r_189_44,4,0,130,92,1.00,single
2023,r_189_45,9,2,129,100,1.00,single
2024,r_189_46,4,0,105,101,1.00,single
2025,r_189_47,4,0,124,81,1.00,single
2026,r_189_48,2,0,107,74,0.99,single
2027,r_189_49,8,8,83,103,0.99,single
2028,r_189_50,9,4,98,97,1.00,single
2029,r_189_51,7,11,98,86,1.00,single
2030,r_190_01,4,3,121,82,1.00,single
2031,r_190_02,5,2,129,65,1.00,single
2032,r_190_03,12,4,100,52,0.89,single
2033,r_190_04,1,2,127,47,1.00,single
2034,r_190_05,14,4,117,66,0.99,single
2035,r_190_06,4,3,125,74,1.00,single
2036,r_190_07,20,0,108,86,1.00,single
2037,r_190_08,0,3,129,62,1.00,single
2038,r_190_09,3,3,122,58,1.00,single
2039,r_190_10,0,7,119,74,1.00,single
2040,r_190_11,6,7,105,75,1.00,single
2041,r_190_12,0,5,125,68,1.00,single
2042,r_190_13,10,8,111,67,1.00,single
2043,r_190_14,5,0,131,84,1.00,single
2044,r_190_15,6,4,71,114,1.00,single
2045,r_191_01,4,3,130,61,1.00,single
2046,r_191_02,4,7,132,48,1.00,single
2047,r_191_03,8,5,119,60,1.00,single
2048,r_191_04,3,0,118,55,1.00,single
2049,r_191_05,2,11,119,61,1.00,single
2050,r_191_06,3,2,127,58,1.00,single
2051,r_191_07,2,1,129,61,1.00,single
2052,r_191_08,7,3,118,72,1.00,single
2053,r_191_09,0,0,129,64,1.00,single
2054,r_191_10,0,3,125,56,1.00,single
2055,r_192_01,3,7,122,64,1.00,single
2056,r_192_02,6,2,122,67,1.00,single
2057,r_192_03,4,8,127,80,1.00,single
2058,r_192_04,3,1,121,59,1.00,single
2059,r_192_05,1,3,124,80,1.00,single
2060,r_192_06,3,7,124,78,1.00,single
2061,r_192_07,0,3,124,80,1.00,single
2062,r_192_08,4,11,123,94,1.00,single
2063,r_192_09,2,5,122,72,1.00,single
2064,r_192_10,1,8,126,82,1.00,single
2065,r_192_11,3,9,124,85,1.00,single
2066,r_192_12,0,8,124,58,1.00,single
2067,r_192_13,0,2,123,40,1.00,single
2068,r_192_14,0,0,122,64,1.00,single
2069,r_192_15,4,1,122,71,1.00,single
2070,r_192_16,2,1,122,53,1.00,single
2071,r_192_17,4,3,124,66,1.00,single
2072,r_192_18,0,3,123,76,1.00,single
2073,r_193_01,4,1,96,96,1.00,single
2074,r_193_02,0,8,131,73,1.00,single
2075,r_193_03,7,1,127,86,1.00,single
2076,r_193_05,7,4,121,93,1.00,single
2077,r_194_01,2,1,131,68,1.00,single
2078,r_194_02,0,3,132,65,1.00,single
2079,r_194_03,3,0,120,62,1.00,single
2080,r_194_04,3,16,121,60,1.00,single
2081,r_194_05,0,5,107,63,1.00,single
2082,r_194_06,3,7,121,70,1.00,single
2083,r_194_07,1,4,121,71,1.00,single
2084,r_194_08,0,9,121,68,1.00,single
2085,r_194_09,3,8,122,72,1.00,single
2086,r_194_10,0,7,130,59,1.00,single
2087,r_194_11,1,11,124,73,1.00,single
2088,r_194_12,6,7,122,64,1.00,single
2089,r_194_13,2,4,121,72,1.00,single
2090,r_194_14,2,0,121,67,1.00,single
2091,r_194_15,7,3,127,52,1.00,single
2092,r_195_01,14,3,126,58,1.00,single
2093,r_195_02,19,13,119,70,0.83,single
2094,r_195_03,12,13,111,54,0.94,single
2095,r_195_04,7,10,119,59,1.00,single
2096,r_196_01,5,0,113,81,1.00,single
2097,r_196_02,4,0,125,81,1.00,single
2098,r_196_03,3,5,122,75,1.00,single
2099,r_196_04,5,4,121,89,1.00,single
2100,r_196_05,8,4,118,80,1.00,single
2101,r_196_06,1,1,121,59,1.00,single
2102,r_196_07,8,2,127,85,1.00,single
2103,r_196_08,4,3,117,93,1.00,single
2104,r_196_09,3,3,129,59,1.00,single
2105,r_196_10,8,0,117,87,1.00,single
2106,r_196_11,4,0,125,74,1.00,single
2107,r_196_12,3,6,124,78,1.00,single
2108,r_196_13,6,9,115,90,1.00,single
2109,r_196_14,5,7,130,70,1.00,single
2110,r_196_15,16,1,113,87,1.00,single
2111,r_196_16,5,5,118,68,1.00,single
2112,r_196_17,0,0,133,79,1.00,single
2113,r_197_01,10,12,107,64,0.99,single
2114,r_197_02,2,0,110,68,1.00,single
2115,r_197_03,5,0,115,58,1.00,single
2116,r_197_04,0,0,121,76,1.00,single
2117,r_197_05,4,1,113,69,1.00,single
2118,r_198_02,10,0,60,98,0.97,single
2119,r_198_03,5,2,82,70,1.00,single
2120,r_198_04,4,2,110,122,1.00,single
2121,r_198_05,14,5,98,85,1.00,single
2122,r_198_06,4,0,113,71,0.99,single
2123,r_198_07,5,1,82,72,0.89,single
2124,r_198_08,3,2,81,77,1.00,single
2125,r_198_09,2,13,115,98,1.00,single
2126,r_198_10,7,2,118,87,1.00,single
2127,r_198_11,9,0,84,102,0.99,single
2128,r_198_12,12,0,114,78,0.99,single
2129,r_199_01,0,4,124,78,0.99,single
2130,r_199_02,3,0,98,87,0.99,single
2131,r_199_03,0,3,97,84,0.98,single
2132,r_199_04,3,0,118,62,1.00,single
2133,r_199_05,6,0,110,86,1.00,single
2134,r_200_02,0,4,107,86,1.00,single
2135,r_200_03,24,16,86,77,0.56,single
2136,r_200_04,17,13,125,76,1.00,single
2137,r_200_06,8,4,61,109,1.00,single
2138,r_200_07,5,0,120,64,1.00,single
2139,r_200_08,11,0,117,72,1.00,single
2140,r_200_09,5,11,106,85,1.00,single
2141,r_200_10,10,6,113,85,1.00,single
2142,r_200_11,7,3,115,81,1.00,single
2143,r_200_12,10,10,118,89,1.00,single
2144,r_200_13,4,16,96,94,1.00,single
2145,r_200_14,7,3,108,105,1.00,single
2146,r_200_15,4,0,103,85,1.00,single
2147,r_200_16,8,11,102,97,1.00,single
2148,r_200_17,21,7,112,62,0.98,single
2149,r_200_18,9,3,107,76,1.00,single
2150,r_200_19,0,13,124,69,0.99,single
2151,r_200_20,4,5,116,85,1.00,single
2152,r_201_01,0,0,124,55,1.00,single
2153,r_201_02,3,7,120,50,1.00,single
2154,r_201_03,0,5,119,44,0.99,single
2155,r_201_04,2,6,126,45,1.00,single
2156,r_201_05,5,11,125,50,1.00,single
2157,r_201_06,2,4,123,69,1.00,single
2158,r_201_07,0,7,123,53,1.00,single
2159,r_201_08,4,4,126,51,1.00,single
2160,r_201_09,0,4,132,38,1.00,single
2161,r_201_10,0,0,134,45,1.00,single
2162,r_201_11,4,0,97,61,1.00,single
2163,r_201_12,4,0,131,40,1.00,single
2164,r_202_01,0,6,122,83,1.00,single
2165,r_202_02,26,6,122,56,0.98,single
2166,r_202_03,1,1,122,59,1.00,single
2167,r_202_04,13,9,107,70,1.00,single
2168,r_202_05,11,1,101,49,0.99,single
2169,r_202_06,4,1,121,66,1.00,single
2170,r_202_07,0,15,112,80,1.00,single
2171,r_204_01,1,6,120,70,1.00,single
2172,r_205_01,0,9,110,52,1.00,single
2173,r_205_02,1,13,123,77,1.00,single
2174,r_205_03,0,4,117,61,0.99,single
2175,r_205_04,8,5,120,57,1.00,single
2176,r_205_05,0,6,113,57,1.00,single
2177,r_205_06,5,0,127,64,1.00,single
2178,r_205_07,0,7,125,57,1.00,single
2179,r_205_08,0,11,122,66,1.00,single
2180,r_205_09,0,2,124,71,1.00,single
2181,r_205_11,1,1,121,53,1.00,single
2182,r_206_01,14,11,125,92,1.00,single
2183,r_206_02,0,0,108,86,0.99,single
2184,r_206_03,0,7,103,77,0.99,single
2185,r_206_04,2,0,105,67,0.99,single
2186,r_206_05,7,12,118,80,1.00,single
2187,r_206_06,5,7,124,81,1.00,single
2188,r_206_07,5,17,120,79,0.99,single
2189,r_206_08,7,5,124,55,1.00,single
2190,r_206_09,4,4,108,88,1.00,single
2191,r_206_10,0,1,126,84,1.00,single
2192,r_206_11,9,17,101,65,0.99,single
2193,r_206_12,1,7,149,99,1.00,single
2194,r_207_01,0,5,126,85,1.00,single
2195,r_207_02,1,13,121,82,1.00,single
2196,r_207_03,2,10,122,93,1.00,single
2197,r_207_04,9,37,118,84,1.00,single
2198,r_207_05,6,6,123,90,1.00,single
2199,r_207_06,9,4,120,50,1.00,single
2200,r_207_07,2,4,122,90,1.00,single
2201,r_207_08,3,2,134,49,1.00,single
2202,r_207_09,0,16,113,90,0.79,single
2203,r_207_10,6,18,113,79,0.99,single
2204,r_209_01,7,2,91,118,0.98,single
2205,r_209_02,6,2,91,104,1.00,single
2206,r_209_03,3,6,117,104,1.00,single
2207,r_209_04,21,5,111,102,1.00,single
2208,r_209_05,4,0,105,108,1.00,single
2209,r_209_06,9,0,79,141,1.00,single
2210,r_209_07,15,7,92,94,0.99,single
2211,r_209_08,15,3,90,131,1.00,single
2212,r_209_09,8,16,101,119,1.00,single
2213,r_209_11,15,28,97,110,0.98,single
2214,r_209_12,8,13,91,130,1.00,single
2215,r_209_13,12,8,78,128,1.00,single
2216,r_209_14,9,8,84,101,1.00,single
2217,r_209_15,16,7,92,111,1.00,single
2218,r_209_16,8,0,87,100,1.00,single
2219,r_209_17,11,17,101,101,1.00,single
2220,r_209_18,10,2,94,105,1.00,single
2221,r_209_19,28,3,89,110,0.99,single
2222,r_209_20,6,0,78,128,1.00,single
2223,r_209_21,15,0,96,102,0.61,single
2224,r_210_01,2,0,98,101,1.00,single
2225,r_210_02,2,11,123,60,1.00,single
2226,r_210_03,1,5,130,58,1.00,single
2227,r_210_04,1,2,120,76,1.00,single
2228,r_210_05,3,3,122,53,1.00,single
2229,r_210_06,1,0,108,101,1.00,single
2230,r_210_07,1,16,117,87,1.00,single
2231,r_210_08,2,2,115,96,1.00,single
2232,r_210_09,1,9,126,73,1.00,single
2233,r_210_10,1,6,125,67,1.00,single
2234,r_210_11,2,3,121,56,1.00,single
2235,r_210_12,4,3,117,74,1.00,single
2236,r_210_13,0,3,125,70,1.00,single
2237,r_210_14,2,5,124,60,1.00,single
2238,r_210_15,3,5,116,71,1.00,single
2239,r_211_01,15,6,94,112,1.00,single
2240,r_211_02,2,1,118,116,1.00,single
2241,r_211_03,7,4,77,116,1.00,single
2242,r_212_01,0,2,86,79,1.00,single
2243,r_212_02,0,1,122,59,1.00,single
2244,r_212_03,0,6,133,57,1.00,single
2245,r_214_01,6,8,114,78,1.00,single
2246,r_214_02,25,9,119,78,1.00,single
2247,r_214_03,0,0,106,97,1.00,single
2248,r_214_04,3,13,125,66,0.96,single
2249,r_214_05,11,0,115,66,1.00,single
2250,r_214_06,10,5,121,78,1.00,single
2251,r_214_07,22,3,114,93,0.99,single
2252,r_214_08,3,5,121,85,1.00,single
2253,r_214_09,3,3,116,89,1.00,single
2254,r_214_10,19,6,129,76,1.00,single
2255,r_214_11,0,5,123,57,1.00,single
2256,r_215_01,7,2,122,70,1.00,single
2257,r_215_02,1,9,129,74,1.00,single
2258,r_215_03,1,0,122,75,1.00,single
2259,r_215_04,1,3,124,71,1.00,single
2260,r_215_05,0,2,118,71,1.00,single
2261,r_215_06,5,0,120,78,1.00,single
2262,r_217_01,4,3,116,101,1.00,single
2263,r_217_02,9,11,118,73,1.00,single
2264,r_217_03,3,18,98,88,1.00,single
2265,r_217_04,10,10,120,85,1.00,single
2266,r_217_05,7,14,120,78,1.00,single
2267,r_217_06,9,5,123,79,1.00,single
2268,r_217_07,6,9,112,82,1.00,single
2269,r_217_08,9,3,117,84,1.00,single
2270,r_217_09,7,5,119,80,1.00,single
2271,r_217_10,11,15,121,78,1.00,single
2272,r_217_11,3,0,117,86,1.00,single
2273,r_217_12,0,9,120,87,1.00,single
2274,r_217_13,1,5,125,79,1.00,single
2275,r_217_14,0,8,123,84,1.00,single
2276,r_217_15,3,4,132,61,1.00,single
2277,r_217_16,0,1,125,56,1.00,single
2278,r_217_17,0,8,120,66,1.00,single
2279,r_217_18,16,7,122,69,1.00,single
2280,r_217_19,1,1,107,108,1.00,single
2281,r_218_01,0,4,123,83,1.00,single
2282,r_218_02,10,4,117,105,1.00,single
2283,r_218_03,5,7,120,87,1.00,single
2284,r_218_04,4,1,121,85,1.00,single
2285,r_218_05,3,5,119,73,1.00,single
2286,r_218_06,2,4,115,102,1.00,single
2287,r_218_07,5,9,120,88,1.00,single
2288,r_218_08,3,4,109,117,1.00,single
2289,r_218_09,3,12,122,83,1.00,single
2290,r_218_10,6,0,121,106,1.00,single
2291,r_218_11,1,0,114,100,1.00,single
2292,r_218_12,3,1,112,110,1.00,single
2293,r_218_13,14,0,124,100,1.00,single
2294,r_218_14,1,7,100,118,1.00,single
2295,r_218_15,3,2,112,96,1.00,single
2296,r_218_16,3,2,107,124,1.00,single
2297,r_218_17,4,9,119,74,1.00,single
2298,r_219_01,12,5,89,101,1.00,single
2299,r_219_02,2,1,98,83,1.00,single
2300,r_219_03,8,0,94,104,1.00,single
2301,r_219_04,11,1,94,97,1.00,single
2302,r_219_05,8,0,95,104,1.00,single
2303,r_219_06,9,0,90,100,1.00,single
2304,r_219_07,2,6,103,89,1.00,single
2305,r_219_08,0,1,108,89,0.99,single
2306,r_219_09,3,1,98,91,1.00,single
2307,r_219_10,8,1,67,77,0.97,single
2308,r_219_11,1,11,109,80,1.00,single
2309,r_219_12,0,6,92,108,1.00,single
2310,r_219_13,4,8,98,101,1.00,single
2311,r_219_14,6,4,106,86,1.00,single
2312,r_219_15,9,0,106,93,1.00,single
2313,r_220_01,4,1,123,63,1.00,single
2314,r_220_02,5,8,118,73,1.00,single
2315,r_220_03,5,3,129,67,1.00,single
2316,r_220_04,1,18,123,82,1.00,single
2317,r_220_05,8,4,117,78,1.00,single
2318,r_220_06,8,3,116,72,1.00,single
2319,r_220_07,4,8,117,69,1.00,single
2320,r_220_08,8,7,123,69,1.00,single
2321,r_220_09,2,13,121,71,1.00,single
2322,r_220_10,5,7,117,80,1.00,single
2323,r_220_11,0,7,124,75,1.00,single
2324,r_220_12,3,4,122,75,1.00,single
2325,r_220_13,0,0,131,78,1.00,single
2326,r_220_14,7,6,125,66,1.00,single
2327,r_220_15,8,13,111,92,1.00,single
2328,r_221_01,7,1,102,103,1.00,single
2329,r_221_02,5,2,120,64,1.00,single
2330,r_221_03,2,2,120,67,1.00,single
2331,r_222_01,3,7,120,81,1.00,single
2332,r_222_02,8,5,104,108,1.00,single
2333,r_222_03,10,7,126,84,1.00,single
2334,r_222_04,5,7,121,79,1.00,single
2335,r_222_05,2,5,122,80,1.00,single
2336,r_223_01,10,6,125,68,1.00,single
2337,r_223_02,7,9,117,57,1.00,single
2338,r_223_04,0,7,122,58,1.00,single
2339,r_223_05,7,9,123,68,1.00,single
2340,r_223_06,6,3,120,56,1.00,single
2341,r_223_07,4,2,115,74,1.00,single
2342,r_223_08,4,8,116,68,0.98,single
2343,r_224_01,2,8,125,57,1.00,single
2344,r_224_02,3,8,124,80,1.00,single
2345,r_224_03,8,14,129,62,1.00,single
2346,r_224_04,3,8,125,63,0.99,single
2347,r_224_05,12,11,121,65,1.00,single
2348,r_224_06,2,3,118,83,1.00,single
2349,r_224_07,2,0,124,66,1.00,single
2350,r_224_08,10,2,130,64,1.00,single
2351,r_224_09,0,3,131,50,1.00,single
2352,r_224_10,2,0,124,72,1.00,single
2353,r_224_11,8,6,126,52,1.00,single
2354,r_224_12,5,1,121,57,1.00,single
2355,r_224_13,3,2,123,85,1.00,single
2356,r_224_14,5,1,122,75,1.00,single
2357,r_224_15,3,4,129,62,1.00,single
2358,r_224_16,0,3,125,72,1.00,single
2359,r_224_17,9,0,130,65,1.00,single
2360,r_224_18,4,10,130,72,1.00,single
2361,r_224_19,4,2,124,82,1.00,single
2362,r_224_20,25,4,120,70,1.00,single
2363,r_224_21,8,6,132,78,1.00,single
2364,r_225_01,3,3,120,72,1.00,single
2365,r_225_02,5,7,133,71,1.00,single
2366,r_225_03,1,5,126,93,1.00,single
2367,r_225_04,3,8,135,68,1.00,single
2368,r_225_05,4,1,122,98,1.00,single
2369,r_225_06,1,4,122,88,1.00,single
2370,r_225_07,9,4,119,90,1.00,single
2371,r_225_08,1,19,125,90,1.00,single
2372,r_225_09,19,0,133,89,1.00,single
2373,r_225_10,3,9,119,91,1.00,single
2374,r_226_01,2,4,107,66,0.95,single
2375,r_226_02,14,2,126,68,1.00,single
2376,r_226_03,2,0,125,65,1.00,single
2377,r_226_04,12,10,118,72,1.00,single
2378,r_226_05,8,3,123,58,1.00,single
2379,r_226_06,3,3,131,66,1.00,single
2380,r_226_07,6,3,123,80,1.00,single
2381,r_230_01,6,3,129,49,1.00,single
2382,r_230_02,12,17,112,81,1.00,single
2383,r_230_03,6,5,123,63,1.00,single
2384,r_230_04,5,3,119,58,1.00,single
2385,r_230_05,5,3,119,66,1.00,single
2386,r_230_06,6,1,119,97,1.00,single
2387,r_232_01,1,0,125,64,1.00,single
2388,r_232_02,7,4,118,80,1.00,single
2389,r_232_03,8,0,113,65,1.00,single
2390,r_232_04,0,0,125,76,1.00,single
2391,r_232_05,3,5,122,80,1.00,single
2392,r_232_06,3,6,122,67,1.00,single
2393,r_232_07,2,7,108,69,1.00,single
2394,r_232_08,12,2,117,65,1.00,single
2395,r_232_09,4,3,119,57,1.00,single
2396,r_232_10,1,4,125,63,1.00,single
2397,r_232_11,4,0,121,69,1.00,single
2398,r_232_12,4,13,120,93,1.00,single
2399,r_233_01,5,0,132,59,1.00,single
2400,r_233_02,0,6,127,54,1.00,single
2401,r_233_03,1,3,133,40,1.00,single
2402,r_233_04,12,7,121,71,1.00,single
2403,r_233_05,4,2,100,63,0.96,single
2404,r_233_06,2,2,113,76,1.00,single
2405,r_233_07,6,1,125,64,1.00,single
2406,r_233_08,0,2,118,65,1.00,single
2407,r_233_10,6,6,115,57,1.00,single
2408,r_233_11,7,0,125,59,0.97,single
2409,r_234_01,42,9,135,80,0.83,single
2410,r_234_02,21,7,131,73,0.84,single
2411,r_234_03,30,0,109,103,0.96,single
2412,r_234_04,35,0,125,108,0.94,single
2413,r_234_05,40,10,117,78,0.99,single
